start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1991-06-16 04:00:00,77.2375,148.3,980.392,1991-06-17 04:00:00,81.5,180.0
1991-06-28 10:00:00,61.5,298.4643,985.79,1991-06-29 10:00:00,81.5833,301.3056
1991-07-08 09:00:00,60.6607,66.25,983.902,1991-07-12 09:00:00,80.6818,42.6818
1991-08-03 16:00:00,60.75,218.5,971.328,1991-08-08 16:00:00,75.9706,207.9853
1991-08-09 19:00:00,76.95,227.0,984.566,1991-08-11 19:00:00,78.0,292.8056
1991-08-10 00:00:00,74.7812,111.1771,981.129,1991-08-12 00:00:00,79.9583,119.2361
1991-08-12 17:00:00,70.7857,286.4643,982.44,1991-08-14 17:00:00,63.5119,298.7381
1991-08-16 23:00:00,60.0,311.5,977.091,1991-08-21 23:00:00,79.5278,236.4444
1991-08-18 11:00:00,72.7308,265.5,976.107,1991-08-19 11:00:00,74.4091,284.7955
1991-08-20 11:00:00,77.0962,302.2885,973.842,1991-08-31 11:00:00,90.0,180.0
1991-08-24 18:00:00,60.25,193.25,970.754,1991-09-05 18:00:00,63.4412,70.8088
1991-08-25 22:00:00,89.875,240.0,982.819,1991-08-28 22:00:00,90.0,290.4
1991-08-25 22:00:00,89.375,180.25,982.846,1991-08-28 22:00:00,90.0,237.8
1991-08-26 00:00:00,88.8333,188.6354,982.739,1991-08-29 00:00:00,90.0,200.2625
1991-08-31 05:00:00,87.8816,352.8158,983.597,1991-09-04 05:00:00,84.5556,349.8611
1991-09-07 15:00:00,61.25,56.8056,967.932,1991-09-16 15:00:00,77.5,42.5556
1991-09-18 06:00:00,64.6806,352.6944,962.83,1991-09-26 06:00:00,69.1375,44.9125
1991-09-24 08:00:00,77.2344,146.6875,984.124,1991-09-25 08:00:00,76.7143,159.0357
1991-09-27 08:00:00,61.4062,23.2031,976.602,1991-10-01 08:00:00,73.45,113.0
1991-10-02 11:00:00,60.0385,338.0769,960.1,1991-10-04 11:00:00,65.1562,352.0625
1991-10-10 01:00:00,75.5652,89.9348,980.161,1991-10-14 01:00:00,79.125,116.1875
1991-10-13 15:00:00,60.0,213.0833,973.435,1991-10-19 15:00:00,71.5521,293.8958
1991-10-19 10:00:00,76.3929,92.0714,972.108,1991-10-23 10:00:00,83.0,180.0
1991-10-22 21:00:00,77.0,227.1667,977.032,1991-10-24 21:00:00,84.95,235.0
1991-10-24 16:00:00,78.4375,179.5312,980.884,1991-10-26 16:00:00,72.9028,67.5
1991-10-26 16:00:00,60.0,180.0,980.799,1991-10-28 16:00:00,60.0,159.75
1991-10-27 00:00:00,60.0729,332.7292,978.737,1991-10-29 00:00:00,60.875,319.5
