start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1986-01-21 07:00:00,-60.6618,265.4118,941.418,1986-01-24 07:00:00,-64.4342,289.2763
1986-01-25 12:00:00,-61.6042,305.0625,957.285,1986-01-27 12:00:00,-65.0395,335.3026
1986-01-26 05:00:00,-61.5263,176.4737,942.6,1986-01-28 05:00:00,-62.9583,179.75
1986-01-26 10:00:00,-60.2857,183.0,938.874,1986-01-29 10:00:00,-62.5875,202.775
1986-02-01 05:00:00,-60.8816,242.4474,952.909,1986-02-04 05:00:00,-62.2105,276.6447
1986-02-01 14:00:00,-60.075,349.475,951.537,1986-02-03 14:00:00,-62.55,17.1
1986-02-11 22:00:00,-64.375,252.25,948.065,1986-02-15 22:00:00,-61.325,254.6
1986-02-19 23:00:00,-60.0,317.25,957.239,1986-02-21 23:00:00,-61.75,311.5625
1986-02-26 06:00:00,-67.2941,227.0294,956.299,1986-02-28 06:00:00,-67.9688,238.0312
1986-03-02 20:00:00,-60.0,39.5,948.327,1986-03-06 20:00:00,-63.1818,68.7841
1986-03-10 21:00:00,-62.6667,268.0833,955.17,1986-03-12 21:00:00,-64.5,283.25
1986-03-16 19:00:00,-67.0625,237.8125,944.522,1986-03-18 19:00:00,-60.7,260.625
1986-03-24 10:00:00,-60.1786,125.6964,950.659,1986-03-29 10:00:00,-68.881,151.1071
1986-03-25 13:00:00,-61.5,12.4091,952.719,1986-03-26 13:00:00,-63.625,31.5625
1986-03-27 10:00:00,-67.4643,287.2857,946.476,1986-03-29 10:00:00,-65.5833,289.3333
1986-03-29 01:00:00,-63.1848,45.3478,949.052,1986-04-04 01:00:00,-63.1875,37.9375
1986-03-30 09:00:00,-78.6607,174.75,953.001,1986-04-01 09:00:00,-65.75,179.75
1986-03-30 13:00:00,-72.1818,238.5455,942.814,1986-04-01 13:00:00,-73.0469,240.75
1986-04-04 01:00:00,-62.663,106.25,949.864,1986-04-06 01:00:00,-62.85,97.7
1986-04-07 09:00:00,-61.6667,305.5,954.563,1986-04-10 09:00:00,-66.9474,326.7763
1986-04-07 14:00:00,-60.0,98.075,951.387,1986-04-10 14:00:00,-60.0,91.875
1986-04-13 16:00:00,-60.0,77.2812,935.072,1986-04-15 16:00:00,-61.1667,93.0833
1986-04-14 07:00:00,-60.0,353.4265,921.284,1986-04-20 07:00:00,-62.6607,48.3393
1986-04-14 16:00:00,-72.9062,197.5938,957.118,1986-04-17 16:00:00,-68.5682,205.6477
1986-04-18 18:00:00,-60.5833,133.8333,944.959,1986-04-21 18:00:00,-62.9405,150.4167
1986-04-21 12:00:00,-60.7708,43.1875,951.481,1986-04-23 12:00:00,-67.0114,23.8977
1986-04-23 05:00:00,-62.6711,262.3026,942.08,1986-04-28 05:00:00,-69.7917,223.625
1986-04-26 14:00:00,-67.3,167.675,946.367,1986-04-30 14:00:00,-65.25,179.0227
1986-04-28 05:00:00,-71.4605,222.4211,947.822,1986-05-02 05:00:00,-72.2188,211.2031
1986-04-28 19:00:00,-60.0,18.7,946.375,1986-04-30 19:00:00,-69.6071,25.7143
1986-05-02 04:00:00,-62.725,142.9125,952.83,1986-05-05 04:00:00,-62.8158,179.75
1986-05-03 02:00:00,-62.625,189.8636,952.464,1986-05-05 02:00:00,-64.625,185.0
1986-05-04 00:00:00,-60.6562,80.0625,950.837,1986-05-07 00:00:00,-61.2368,106.0789
1986-05-21 08:00:00,-64.3833,339.7167,954.865,1986-05-23 08:00:00,-61.6667,161.1806
1986-05-24 21:00:00,-60.0,146.0,941.224,1986-05-27 21:00:00,-61.7857,88.0357
1986-06-05 11:00:00,-64.6538,114.1923,953.993,1986-06-07 11:00:00,-63.25,35.85
1986-06-08 20:00:00,-62.125,73.0625,941.627,1986-06-10 20:00:00,-61.4583,90.7083
1986-06-19 16:00:00,-62.5,262.0312,945.556,1986-06-23 16:00:00,-63.0109,284.4783
1986-06-24 02:00:00,-61.6591,307.375,958.106,1986-06-26 02:00:00,-60.0132,271.7632
1986-06-30 00:00:00,-62.1458,315.1562,946.291,1986-07-02 00:00:00,-60.9722,344.6944
1986-07-01 06:00:00,-60.7778,114.3333,950.504,1986-07-04 06:00:00,-66.0326,115.413
1986-07-02 13:00:00,-62.8864,227.3864,918.807,1986-07-06 13:00:00,-60.5833,43.3333
1986-07-08 08:00:00,-60.6094,85.5,941.824,1986-07-11 08:00:00,-62.8,97.775
1986-07-09 10:00:00,-62.0179,17.4821,941.155,1986-07-12 10:00:00,-68.4375,33.6042
1986-07-20 04:00:00,-62.3875,345.4625,936.024,1986-07-24 04:00:00,-61.0208,13.7292
1986-07-28 09:00:00,-60.3333,53.4833,944.404,1986-07-30 09:00:00,-66.2083,81.5833
1986-08-01 03:00:00,-60.0,78.7976,942.425,1986-08-03 03:00:00,-62.75,79.1042
1986-08-03 14:00:00,-62.475,89.275,946.864,1986-08-07 14:00:00,-60.6806,92.3472
