start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
1983-01-09 15:00:00,-60.0,26.0833,959.2,1983-01-11 15:00:00,-60.0,49.0
1983-02-01 16:00:00,-60.0,151.0625,953.66,1983-02-02 16:00:00,-64.8667,160.2
1983-02-02 03:00:00,-60.5,22.2738,955.993,1983-02-04 03:00:00,-60.0,26.4667
1983-02-10 11:00:00,-60.0,315.8462,957.263,1983-02-12 11:00:00,-60.9875,332.7875
1983-02-13 05:00:00,-70.8684,269.1711,954.448,1983-02-16 05:00:00,-64.5,313.3125
1983-02-14 04:00:00,-63.0278,126.0278,952.024,1983-02-17 04:00:00,-64.5938,123.375
1983-02-18 18:00:00,-62.5,353.4167,951.891,1983-02-20 18:00:00,-64.2917,357.75
1983-02-26 11:00:00,-64.3269,334.1538,956.528,1983-02-28 11:00:00,-72.3333,328.2083
1983-02-27 18:00:00,-60.0,54.0833,947.647,1983-03-02 18:00:00,-64.0,29.0556
1983-03-04 07:00:00,-61.0882,201.7059,947.476,1983-03-06 07:00:00,-68.6771,212.3333
1983-03-05 05:00:00,-61.4868,305.4605,949.411,1983-03-07 05:00:00,-66.1447,310.7237
1983-03-08 06:00:00,-62.5167,331.6833,957.816,1983-03-10 06:00:00,-64.8971,358.8971
1983-03-11 15:00:00,-60.0,342.8611,953.966,1983-03-13 15:00:00,-67.4167,27.5
1983-03-11 21:00:00,-60.0,122.25,957.536,1983-03-13 21:00:00,-64.15,162.9375
1983-03-15 07:00:00,-63.9559,130.6324,949.855,1983-03-17 07:00:00,-65.1042,174.2188
1983-03-16 22:00:00,-72.625,213.0,947.469,1983-03-23 22:00:00,-66.05,251.4
1983-03-18 08:00:00,-66.6406,147.4219,956.234,1983-03-21 08:00:00,-64.9125,158.3375
1983-03-19 05:00:00,-64.4211,276.1053,949.454,1983-03-20 05:00:00,-64.4375,288.4375
1983-03-23 17:00:00,-64.0,123.7857,945.949,1983-03-26 17:00:00,-63.25,158.3333
1983-03-28 18:00:00,-60.0,355.0,936.134,1983-03-30 18:00:00,-60.9722,13.2639
1983-03-30 22:00:00,-60.375,213.25,946.606,1983-04-01 22:00:00,-71.2,252.0
1983-04-01 18:00:00,-60.0,46.0417,954.78,1983-04-03 18:00:00,-62.4667,62.0
1983-04-05 06:00:00,-63.8056,86.2917,955.012,1983-04-09 06:00:00,-61.4167,69.4375
1983-04-06 05:00:00,-61.3421,271.3947,944.132,1983-04-09 05:00:00,-63.8409,252.0
1983-04-11 02:00:00,-61.625,116.7273,939.194,1983-04-14 02:00:00,-65.7059,81.8824
1983-04-14 05:00:00,-62.6316,342.7632,936.519,1983-04-16 05:00:00,-66.9881,350.6786
1983-04-18 06:00:00,-61.6944,34.7778,954.235,1983-04-20 06:00:00,-63.4583,55.2917
1983-04-21 23:00:00,-68.75,180.0,932.707,1983-05-10 23:00:00,-62.5156,281.1719
1983-04-22 23:00:00,-60.0,354.75,946.559,1983-04-25 23:00:00,-68.0,357.9167
1983-04-24 06:00:00,-60.4444,86.9306,954.127,1983-04-26 06:00:00,-60.8854,102.3229
1983-04-27 05:00:00,-63.5658,21.5395,945.139,1983-05-01 05:00:00,-67.8036,24.5893
1983-05-11 00:00:00,-61.0625,14.1562,943.189,1983-05-13 00:00:00,-61.5441,35.9559
1983-05-11 13:00:00,-60.0,133.4545,926.516,1983-05-20 13:00:00,-63.3214,143.2857
1983-05-13 22:00:00,-68.0,207.25,946.939,1983-05-16 22:00:00,-65.875,226.75
1983-05-24 02:00:00,-61.2841,146.5341,953.356,1983-05-26 02:00:00,-60.6053,179.6447
1983-05-25 08:00:00,-62.3438,180.0,953.749,1983-05-27 08:00:00,-61.2222,191.1111
1983-05-27 11:00:00,-63.0769,196.0962,949.582,1983-05-31 11:00:00,-70.7143,237.4464
1983-05-30 01:00:00,-60.9565,28.75,952.281,1983-06-04 01:00:00,-66.0357,355.4464
1983-06-07 22:00:00,-60.0,17.0,955.064,1983-06-09 22:00:00,-63.0,139.4028
1983-06-08 22:00:00,-69.75,223.25,955.685,1983-06-09 22:00:00,-71.1579,240.5263
1983-06-11 00:00:00,-60.5938,117.1979,954.648,1983-06-15 00:00:00,-65.75,164.7083
1983-06-11 05:00:00,-64.7632,263.7368,952.423,1983-06-13 05:00:00,-70.5104,256.4062
1983-06-15 06:00:00,-64.6806,184.1528,955.878,1983-06-16 06:00:00,-72.8333,199.625
1983-06-16 12:00:00,-61.2083,81.0,941.753,1983-06-19 12:00:00,-62.3452,90.3571
1983-06-21 13:00:00,-60.0,199.2955,953.356,1983-06-23 13:00:00,-60.0,205.1667
1983-06-23 11:00:00,-61.2115,314.2692,951.234,1983-06-26 11:00:00,-60.0,325.3125
1983-07-04 23:00:00,-63.0,192.0,936.397,1983-07-07 23:00:00,-72.25,227.625
1983-07-06 00:00:00,-63.4583,45.875,945.533,1983-07-12 00:00:00,-63.0,128.3667
1983-07-08 04:00:00,-70.2875,230.3125,932.465,1983-07-18 04:00:00,-72.7857,329.0357
1983-07-08 09:00:00,-60.1,73.9333,951.686,1983-07-11 09:00:00,-61.1591,23.4545
1983-07-17 10:00:00,-60.0,25.0714,948.916,1983-07-19 10:00:00,-60.0208,58.4583
1983-07-19 11:00:00,-60.6923,122.0192,947.083,1983-07-21 11:00:00,-63.2222,91.6667
1983-07-21 11:00:00,-63.5577,219.1538,945.923,1983-07-24 11:00:00,-70.2614,235.7273
1983-07-22 11:00:00,-62.1538,47.75,938.914,1983-07-24 11:00:00,-65.3125,58.7125
1983-07-22 19:00:00,-68.9167,160.3333,944.053,1983-07-29 19:00:00,-68.5625,179.575
1983-07-26 03:00:00,-69.6548,223.9286,929.456,1983-07-29 03:00:00,-69.25,243.6429
1983-07-26 15:00:00,-64.75,36.8889,939.192,1983-08-07 15:00:00,-66.5667,165.7
1983-08-05 00:00:00,-76.8043,311.4022,945.122,1983-08-07 00:00:00,-68.3409,290.5682
1983-08-07 09:00:00,-65.6538,32.4808,957.143,1983-08-08 09:00:00,-60.0,119.5
1983-08-08 21:00:00,-71.5833,323.75,930.179,1983-08-15 21:00:00,-71.6136,328.1818
1983-08-09 11:00:00,-60.0,135.2885,950.668,1983-08-10 11:00:00,-67.675,169.25
1983-08-14 12:00:00,-68.8958,212.1875,945.586,1983-08-17 12:00:00,-70.2188,229.5625
1983-08-21 23:00:00,-60.0,49.5,933.917,1983-08-27 23:00:00,-63.7679,84.1429
1983-08-22 05:00:00,-74.1447,223.0132,946.056,1983-08-30 05:00:00,-71.8333,267.6667
1983-08-27 14:00:00,-60.0,21.175,941.728,1983-08-29 14:00:00,-61.2708,31.0521
1983-09-02 00:00:00,-62.5729,128.4167,950.045,1983-09-05 00:00:00,-63.1786,90.0714
1983-09-04 03:00:00,-65.0476,257.5476,941.357,1983-09-11 03:00:00,-65.2955,210.5682
1983-09-11 11:00:00,-60.2308,70.1731,941.901,1983-09-24 11:00:00,-65.8125,126.25
1983-09-20 03:00:00,-60.8452,36.1667,941.996,1983-09-23 03:00:00,-62.125,93.7396
1983-09-22 00:00:00,-62.8646,280.7812,949.059,1983-09-24 00:00:00,-67.1458,39.7292
1983-09-23 16:00:00,-60.0,306.8438,946.612,1983-09-25 16:00:00,-68.35,351.4
1983-09-26 12:00:00,-73.0208,167.3125,926.779,1983-10-01 12:00:00,-73.5833,178.9167
1983-09-27 13:00:00,-60.0,329.0455,946.465,1983-10-01 13:00:00,-64.0735,54.4853
1983-10-01 06:00:00,-64.6618,312.3382,942.933,1983-10-03 06:00:00,-67.0909,20.8409
1983-10-02 05:00:00,-63.9474,306.7237,943.182,1983-10-04 05:00:00,-67.1731,300.9038
1983-10-02 07:00:00,-63.5294,77.2941,943.891,1983-10-04 07:00:00,-63.25,119.9286
1983-10-04 03:00:00,-71.2619,157.4167,948.388,1983-10-06 03:00:00,-62.0938,97.5
1983-10-04 18:00:00,-65.0,5.5,931.402,1983-10-06 18:00:00,-73.25,225.375
1983-10-06 19:00:00,-66.9,265.2,953.168,1983-10-08 19:00:00,-64.6333,26.3
1983-10-06 22:00:00,-63.5,137.75,942.968,1983-10-11 22:00:00,-78.25,179.75
1983-10-07 18:00:00,-68.9583,180.75,928.691,1983-10-11 18:00:00,-73.25,216.9583
1983-10-15 10:00:00,-65.1964,280.3929,947.461,1983-10-19 10:00:00,-61.5625,219.475
1983-10-19 14:00:00,-60.0,37.9,934.665,1983-10-22 14:00:00,-68.0,11.625
1983-10-20 05:00:00,-69.4737,180.0395,927.162,1983-10-31 05:00:00,-64.3553,13.7368
1983-10-24 15:00:00,-63.9722,39.1389,935.312,1983-10-29 15:00:00,-61.3235,115.2941
1983-11-01 06:00:00,-60.2083,83.4306,943.247,1983-11-04 06:00:00,-66.9821,25.2143
1983-11-02 10:00:00,-60.0,88.6786,951.077,1983-11-04 10:00:00,-61.4167,91.1667
1983-11-07 08:00:00,-64.3438,269.8438,947.633,1983-11-11 08:00:00,-66.1765,264.1912
1983-11-07 13:00:00,-63.0,25.6818,953.992,1983-11-09 13:00:00,-62.0972,42.9028
1983-11-12 03:00:00,-62.1548,262.1429,936.578,1983-11-17 03:00:00,-67.075,268.0
1983-11-14 12:00:00,-60.8333,356.5,944.594,1983-11-16 12:00:00,-62.375,15.25
1983-11-24 15:00:00,-62.6111,121.1111,952.27,1983-11-26 15:00:00,-69.381,27.5238
1983-11-28 14:00:00,-62.1,206.075,950.501,1983-12-03 14:00:00,-67.25,261.0
