-3.009121389270976721e+01,-6.000000000000000711e+01
-3.025000000000000000e+01,-6.004411483710710229e+01
-3.050000000000000000e+01,-6.011442112389979542e+01
-3.075000000000000000e+01,-6.018612302593098207e+01
-3.097641672425708137e+01,-6.025000000000000000e+01
-3.100000000000000000e+01,-6.025667742882301070e+01
-3.125000000000000000e+01,-6.032941380334686698e+01
-3.150000000000000000e+01,-6.040703388962833742e+01
-3.175000000000000000e+01,-6.048604494614747296e+01
-3.179506688963210692e+01,-6.050000000000000000e+01
-3.200000000000000000e+01,-6.055980382588327871e+01
-3.225000000000000000e+01,-6.063666298009250255e+01
-3.250000000000000000e+01,-6.071810292326431124e+01
-3.259919507575757791e+01,-6.075000000000000000e+01
-3.275000000000000000e+01,-6.079678319623971561e+01
-3.300000000000000000e+01,-6.087683805141541882e+01
-3.325000000000000000e+01,-6.095637098383556918e+01
-3.337507151029748087e+01,-6.100000000000000000e+01
-3.350000000000000000e+01,-6.104277250024483692e+01
-3.375000000000000000e+01,-6.112767848326257081e+01
-3.400000000000000000e+01,-6.121662111549751728e+01
-3.409872754491018298e+01,-6.125000000000000000e+01
-3.425000000000000000e+01,-6.130012400793650329e+01
-3.450000000000000000e+01,-6.139139672065586950e+01
-3.475000000000000000e+01,-6.148484924121405726e+01
-3.479101351351351212e+01,-6.150000000000000000e+01
-3.500000000000000000e+01,-6.157615975573722267e+01
-3.525000000000000000e+01,-6.167010776513244252e+01
-3.545313700384122768e+01,-6.175000000000000000e+01
-3.549999999999999289e+01,-6.176819266328661229e+01
-3.575000000000000000e+01,-6.186664008771055023e+01
-3.600000000000000000e+01,-6.196511454183266920e+01
-3.608635355029586123e+01,-6.200000000000000000e+01
-3.625000000000000000e+01,-6.206893955130868079e+01
-3.650000000000000000e+01,-6.217436537661257034e+01
-3.668098083146627175e+01,-6.225000000000000000e+01
-3.675000000000000000e+01,-6.227954182205647271e+01
-3.700000000000000000e+01,-6.238764744075316315e+01
-3.725000000000000000e+01,-6.249749455337690307e+01
-3.725575143785946608e+01,-6.250000000000000000e+01
-3.750000000000000000e+01,-6.260700591586327590e+01
-3.775000000000000000e+01,-6.271580046148774557e+01
-3.782572992700730197e+01,-6.275000000000000000e+01
-3.800000000000000000e+01,-6.283319781623882250e+01
-3.825000000000000000e+01,-6.295341651812239547e+01
-3.834586696013695217e+01,-6.300000000000000000e+01
-3.850000000000000000e+01,-6.307559673743553219e+01
-3.875000000000000000e+01,-6.320042999031007724e+01
-3.884352148080439093e+01,-6.325000000000000000e+01
-3.900000000000000000e+01,-6.333774346488979745e+01
-3.925000000000000000e+01,-6.347540461322797967e+01
-3.929395354133454532e+01,-6.350000000000000000e+01
-3.950000000000000000e+01,-6.362144295302013575e+01
-3.971445364979847881e+01,-6.375000000000000000e+01
-3.974999999999999289e+01,-6.377155172413792172e+01
-4.000000000000000000e+01,-6.392507489106753837e+01
-4.011863949978439337e+01,-6.400000000000000000e+01
