-4.500000000000000000e+00,-6.149022301871764284e+01
-4.599473257698541317e+00,-6.150000000000000000e+01
-4.749999999999999112e+00,-6.151483626198083243e+01
-5.000000000000000000e+00,-6.153715948685461257e+01
-5.250000000000000000e+00,-6.156064983378185929e+01
-5.500000000000000000e+00,-6.158548272598201834e+01
-5.750000000000000000e+00,-6.161189994553801341e+01
-6.000000000000000000e+00,-6.164083614864864558e+01
-6.250000000000000000e+00,-6.166817030098279417e+01
-6.500000000000000000e+00,-6.169644633157371061e+01
-6.750000000000000000e+00,-6.172487236150270462e+01
-6.944428066037736436e+00,-6.175000000000000000e+01
-7.000000000000000000e+00,-6.175745589747646136e+01
-7.250000000000000000e+00,-6.179131115459883006e+01
-7.500000000000000000e+00,-6.182620817843866234e+01
-7.750000000000000000e+00,-6.186117959781184794e+01
-8.000000000000000000e+00,-6.189666256062822214e+01
-8.250000000000000000e+00,-6.193396298271003531e+01
-8.500000000000000000e+00,-6.196993172268907557e+01
-8.701280763435459420e+00,-6.200000000000000000e+01
-8.750000000000000000e+00,-6.200739554742299475e+01
-9.000000000000000000e+00,-6.204492439784210944e+01
-9.250000000000000000e+00,-6.208802126536460264e+01
-9.500000000000000000e+00,-6.213012287405409495e+01
-9.750000000000000000e+00,-6.217295727136431793e+01
-1.000000000000000000e+01,-6.221596701649175998e+01
-1.018853820598006621e+01,-6.225000000000000000e+01
-1.025000000000000000e+01,-6.226166180758017532e+01
-1.050000000000000000e+01,-6.231108544130315607e+01
-1.075000000000000000e+01,-6.236022532356151515e+01
-1.100000000000000000e+01,-6.241024399690162738e+01
-1.125000000000000000e+01,-6.245920212356697476e+01
-1.143566176470588225e+01,-6.250000000000000000e+01
-1.150000000000000000e+01,-6.251474837466891188e+01
-1.175000000000000000e+01,-6.257038394828128958e+01
-1.200000000000000000e+01,-6.262575934579439263e+01
-1.225000000000000000e+01,-6.268004560562727079e+01
-1.250000000000000000e+01,-6.273678626543210157e+01
-1.255592749836707966e+01,-6.275000000000000000e+01
-1.274999999999999822e+01,-6.279915219189412312e+01
-1.300000000000000000e+01,-6.286080377481287940e+01
-1.325000000000000000e+01,-6.292227989699018309e+01
-1.350000000000000000e+01,-6.298589196586701178e+01
-1.355486850344395755e+01,-6.300000000000000000e+01
-1.375000000000000000e+01,-6.305307869187531367e+01
-1.400000000000000000e+01,-6.312109309359771459e+01
-1.425000000000000000e+01,-6.318828599983343253e+01
-1.447366435255055883e+01,-6.325000000000000000e+01
-1.450000000000000000e+01,-6.325773081694133992e+01
-1.475000000000000000e+01,-6.333170220202726597e+01
-1.500000000000000000e+01,-6.340414812876210249e+01
-1.525000000000000000e+01,-6.348019392990694598e+01
-1.531746149289099534e+01,-6.350000000000000000e+01
-1.550000000000000000e+01,-6.355665103879389477e+01
-1.575000000000000000e+01,-6.363536316947909199e+01
-1.600000000000000000e+01,-6.371517105744602816e+01
-1.611375858978189513e+01,-6.375000000000000000e+01
-1.625000000000000000e+01,-6.379419032852021587e+01
-1.650000000000000000e+01,-6.387651558891455039e+01
-1.675000000000000000e+01,-6.395756641366223505e+01
-1.687691543700340446e+01,-6.400000000000000000e+01
-1.700000000000000000e+01,-6.404490630500052362e+01
-1.725000000000000000e+01,-6.413518105284512671e+01
-1.750000000000000000e+01,-6.422103597266880115e+01
-1.758106017997750214e+01,-6.425000000000000000e+01
-1.775000000000000000e+01,-6.431498810038944214e+01
-1.800000000000000000e+01,-6.440935656836461476e+01
-1.824571220930232229e+01,-6.450000000000000000e+01
-1.825000000000000000e+01,-6.450177070828331694e+01
-1.850000000000000000e+01,-6.460386502333372505e+01
-1.875000000000000000e+01,-6.470513432835821277e+01
-1.885714285714285765e+01,-6.475000000000000000e+01
-1.900000000000000000e+01,-6.481472032037204656e+01
-1.925000000000000000e+01,-6.492435377597567481e+01
-1.942329462989840394e+01,-6.500000000000000000e+01
-1.950000000000000355e+01,-6.503807088315805629e+01
-1.975000000000000000e+01,-6.516460890665143779e+01
-1.992240634005763766e+01,-6.525000000000000000e+01
-2.000000000000000000e+01,-6.529291520561045559e+01
-2.025000000000000000e+01,-6.543215304182508874e+01
-2.037320195627157560e+01,-6.550000000000000000e+01
-2.050000000000000000e+01,-6.558072344322344804e+01
-2.075000000000000000e+01,-6.574258281761922262e+01
