0.000000000000000000e+00
-4.945768043398857117e-02
-6.750080734491348267e-02
-1.134141013026237488e-01
-9.505483508110046387e-02
3.279410302639007568e-02
-6.070394814014434814e-02
-1.384928673505783081e-01
-1.572557091712951660e-01
-9.773524105548858643e-02
1.422366946935653687e-01
4.419648647308349609e-01
4.868419766426086426e-01
6.193420886993408203e-01
6.978911161422729492e-01
7.441844344139099121e-01
7.236357331275939941e-01
7.912142276763916016e-01
8.427442908287048340e-01
7.971265912055969238e-01
7.377272248268127441e-01
7.556926608085632324e-01
