nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,3.756952031442407913e-02,7.338639104719753281e-02,9.655741615309598735e-02,1.361995257885435517e-01,1.755660536864004917e-01,2.056278501986057439e-01,2.491282176263438508e-01,2.549224617557780959e-01,2.999657174346991861e-01,4.112784043195679695e-01,4.745200514151771687e-01,5.690496266315697715e-01,6.113839732002347427e-01,6.493665424758285898e-01,6.482525598997822547e-01,6.514809115441901888e-01,6.709044611152169546e-01,6.900279637276969247e-01,6.776750831518223439e-01,6.982828746625391325e-01,7.024992293455766257e-01
0.000000000000000000e+00,3.631815908848128743e-02,8.083579684626986117e-02,1.318978772391696530e-01,1.883401781750660142e-01,2.275460419741919260e-01,2.446746035138424591e-01,2.817051874349262297e-01,2.885888035706128951e-01,3.040211870094791102e-01,3.763088445434927265e-01,4.450228367024123832e-01,4.972556545625143598e-01,5.384694760551010928e-01,5.685551580782182146e-01,6.016346439333516427e-01,6.194663272582321412e-01,6.269843787058446694e-01,6.131063573514313747e-01,5.999736952330438911e-01,5.952934134018257328e-01,6.020114747315153947e-01
0.000000000000000000e+00,1.069237497725309717e-02,2.831432805819892456e-02,5.061581054743152785e-02,7.477751550115416257e-02,9.289321682285688053e-02,1.330030994937764222e-01,1.931277639090659970e-01,2.375836899687234494e-01,2.764948502559290144e-01,3.373600049377658561e-01,3.802882444332447154e-01,4.189761029583217722e-01,4.472109847144548067e-01,4.898089613913646501e-01,5.153057583728252178e-01,5.042544969057698445e-01,4.892161593850390400e-01,4.796150348423595111e-01,4.811868152403598886e-01,4.706770258589686451e-01,4.673937905945177440e-01
0.000000000000000000e+00,5.772960704248727634e-03,1.855767817983951110e-03,-2.072070068638331986e-02,-2.429883654999187917e-02,-1.365593460134512452e-02,-3.420651853438364063e-03,1.484335407392349711e-02,2.217218475724153093e-02,4.882703779637433822e-02,8.385602103946462882e-02,1.139651288618616781e-01,1.239331813872751459e-01,1.438460851746695690e-01,1.617190150235146007e-01,1.774442578429489548e-01,1.876862336404322429e-01,2.031176679778962657e-01,2.246231381493770940e-01,2.361278000067595362e-01,2.360592747803422209e-01,2.283130011477366439e-01
0.000000000000000000e+00,-1.037090543423613287e-02,-2.393518707117860134e-02,-4.399436704723435482e-02,-1.892793262850133926e-02,8.782518568902913936e-03,2.448264377315875068e-02,2.314899206468663123e-02,1.537265864896228407e-02,1.659159225635876977e-02,4.319166660488282100e-02,5.131079561920012105e-02,4.989286626751331111e-02,6.431675182212588660e-02,6.130672743746998915e-02,8.502642636539779752e-02,8.728766104545231108e-02,7.920300108231305425e-02,5.336833957224013797e-02,2.466455363227448502e-02,1.434316104440276456e-02,4.245777270778276768e-02
0.000000000000000000e+00,6.514528709351176221e-03,-9.437016507991292588e-03,3.376479859718423994e-03,1.881076119892234264e-02,1.143941972145540685e-02,-1.848683674163122473e-02,-4.995479470668775374e-02,-8.954412618126672552e-02,-7.645122876652148125e-02,-4.664440499361933307e-02,-3.468830302859681608e-02,-2.529144027073186585e-02,-3.185606400870145266e-02,-2.680907733209243055e-02,-2.847367321552175812e-02,-3.885990827192425251e-02,-3.752918830161784680e-02,2.254043947560377230e-03,9.951768851718252942e-03,1.424419173913188223e-02,1.692293338563980593e-02
0.000000000000000000e+00,7.653938814217372015e-04,-3.495861603932409745e-02,-5.627910691442173513e-02,-6.242579480464742481e-02,-8.353366473374984613e-02,-7.818444097628959866e-02,-1.054172484129309306e-01,-1.507326694013664814e-01,-1.810532551660952449e-01,-1.611120683650790475e-01,-1.584501493658982130e-01,-1.482831386988485711e-01,-1.388113754807648315e-01,-1.505998586348364920e-01,-1.548694120869557045e-01,-1.548773658492675898e-01,-1.516280661316083134e-01,-1.342010438956013074e-01,-1.319828296959540959e-01,-1.455975654979786982e-01,-1.526105446016046141e-01
0.000000000000000000e+00,-4.766213879324747611e-03,-2.181263297988227101e-02,-4.122507356336428674e-02,-6.752504208678453135e-02,-8.274106176368864474e-02,-8.176017561622307694e-02,-1.294266821901606523e-01,-2.145622380973475907e-01,-2.838124552022950886e-01,-3.541893373389940480e-01,-3.620404049056362705e-01,-3.723094955720659405e-01,-3.717224277179578817e-01,-3.912713508953372665e-01,-4.266870763272006539e-01,-4.692288322781745236e-01,-4.894266740820356620e-01,-4.957233130218778872e-01,-5.147007922765920451e-01,-5.535617824037585288e-01,-5.706686759140529031e-01
0.000000000000000000e+00,1.309774106598696371e-02,-1.575141136240643721e-03,-5.688082202463724292e-03,6.736915808180921061e-04,-2.243431824798975890e-02,-2.564959696878700221e-02,-9.790719843091945374e-02,-1.846134579963315536e-01,-2.741055521984979149e-01,-3.256309798459025018e-01,-3.775018977387908370e-01,-3.927950104478695192e-01,-4.049577354188442224e-01,-4.392199128396944152e-01,-4.334021367582133744e-01,-4.656200768556841285e-01,-5.167430883952538467e-01,-5.484135753887076081e-01,-5.768104700216520886e-01,-5.768115053210118859e-01,-6.334972520865920220e-01
