start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
2011-01-02 01:00:00,-55.4891,332.2283,952.895,2011-01-13 01:00:00,-60.1364,63.5909
2011-01-05 04:00:00,-62.025,335.3375,947.166,2011-01-11 04:00:00,-66.25,327.2045
2011-01-09 11:00:00,-57.3462,244.0577,962.876,2011-01-12 11:00:00,-61.5714,287.5
2011-01-12 05:00:00,-58.9605,193.1184,937.911,2011-01-22 05:00:00,-58.6,256.2
2011-01-15 23:00:00,-55.0,20.5,952.749,2011-01-26 23:00:00,-61.5625,131.5312
2011-01-22 14:00:00,-62.825,280.325,949.6,2011-01-23 14:00:00,-61.6786,284.4107
2011-01-23 21:00:00,-55.0,333.25,958.343,2011-01-28 21:00:00,-67.0417,6.1667
2011-01-27 09:00:00,-55.8333,248.3667,950.68,2011-01-30 09:00:00,-62.2647,285.0441
2011-01-29 11:00:00,-64.0962,162.3846,961.407,2011-02-03 11:00:00,-58.875,162.0
2011-01-30 04:00:00,-56.125,201.1875,944.094,2011-02-12 04:00:00,-59.3929,258.2679
2011-01-31 06:00:00,-64.9028,261.5278,968.143,2011-02-02 06:00:00,-61.9167,292.7083
2011-02-03 23:00:00,-60.25,76.25,960.328,2011-02-04 23:00:00,-63.6905,79.1905
2011-02-04 20:00:00,-70.25,305.5625,959.054,2011-02-09 20:00:00,-68.25,357.0833
2011-02-05 11:00:00,-64.2308,176.0192,953.966,2011-02-08 11:00:00,-65.0938,178.2812
2011-02-08 01:00:00,-65.4674,180.4674,952.412,2011-02-10 01:00:00,-62.625,222.375
2011-02-10 09:00:00,-64.35,131.2833,961.696,2011-02-12 09:00:00,-63.4583,120.125
2011-02-11 10:00:00,-60.625,357.8571,954.51,2011-02-17 10:00:00,-71.7321,157.9821
2011-02-12 17:00:00,-64.4286,180.0,950.358,2011-02-14 17:00:00,-70.0417,200.5833
2011-02-13 11:00:00,-63.9808,279.25,952.395,2011-02-17 11:00:00,-66.8333,266.1667
2011-02-17 23:00:00,-57.0,6.5,952.97,2011-02-22 23:00:00,-62.6667,14.4583
2011-02-18 19:00:00,-66.0,219.35,946.975,2011-02-23 19:00:00,-62.2614,262.0682
2011-02-25 10:00:00,-62.2321,254.9821,944.387,2011-03-01 10:00:00,-62.5417,272.0625
2011-02-25 18:00:00,-66.75,328.0,954.025,2011-03-05 18:00:00,-65.9545,85.1932
2011-02-27 10:00:00,-63.1071,167.4107,955.587,2011-02-28 10:00:00,-68.4444,169.0556
2011-03-01 18:00:00,-55.0,164.9167,947.654,2011-03-07 18:00:00,-66.8929,178.8929
2011-03-01 19:00:00,-58.75,231.5,949.507,2011-03-02 19:00:00,-62.0132,266.5263
2011-03-02 12:00:00,-63.1458,180.0,949.956,2011-03-04 12:00:00,-68.4375,192.7
2011-03-03 00:00:00,-71.2159,332.75,959.682,2011-03-06 00:00:00,-56.8958,347.6042
2011-03-04 19:00:00,-70.95,231.9,966.142,2011-03-06 19:00:00,-60.025,272.3
2011-03-06 14:00:00,-56.95,321.025,952.954,2011-03-08 14:00:00,-65.675,184.85
2011-03-07 02:00:00,-59.3977,89.9205,961.886,2011-03-10 02:00:00,-60.0,112.5
2011-03-07 14:00:00,-64.375,326.875,954.005,2011-03-13 14:00:00,-55.5625,12.7812
2011-03-08 11:00:00,-56.5192,273.1346,957.429,2011-03-11 11:00:00,-67.0,313.3333
2011-03-09 08:00:00,-58.5938,213.4219,950.861,2011-03-24 08:00:00,-56.0,327.8125
2011-03-10 10:00:00,-65.6964,173.9464,951.251,2011-03-21 10:00:00,-64.375,177.75
2011-03-14 18:00:00,-62.4583,39.4583,942.263,2011-03-16 18:00:00,-63.5909,49.7841
2011-03-18 09:00:00,-62.9667,180.0,946.728,2011-03-23 09:00:00,-68.8958,195.6771
2011-03-18 15:00:00,-57.75,69.8056,947.41,2011-03-25 15:00:00,-59.8824,120.0
2011-03-24 01:00:00,-59.6196,230.9674,940.403,2011-04-02 01:00:00,-63.5625,270.75
2011-03-25 00:00:00,-55.0,17.2604,942.467,2011-04-01 00:00:00,-62.9167,67.25
2011-03-25 19:00:00,-56.35,100.7,951.991,2011-03-27 19:00:00,-60.125,119.375
2011-03-28 04:00:00,-55.35,194.225,949.854,2011-03-31 04:00:00,-56.375,226.5312
2011-04-01 21:00:00,-55.0,89.9167,950.586,2011-04-03 21:00:00,-62.25,107.8478
2011-04-02 10:00:00,-65.0179,17.4107,965.639,2011-04-04 10:00:00,-67.5,20.3
2011-04-05 21:00:00,-61.25,122.25,949.599,2011-04-13 21:00:00,-69.8229,179.0208
2011-04-06 04:00:00,-62.1125,54.4875,951.948,2011-04-08 04:00:00,-59.5,25.875
2011-04-06 13:00:00,-58.3182,297.3182,961.849,2011-04-09 13:00:00,-60.1667,318.7738
2011-04-08 02:00:00,-72.3068,186.6932,945.746,2011-04-17 02:00:00,-58.875,228.1875
2011-04-09 04:00:00,-56.575,43.7125,962.635,2011-04-11 04:00:00,-61.1562,84.0469
2011-04-11 08:00:00,-58.0156,155.5469,937.362,2011-04-20 08:00:00,-64.6111,345.1389
2011-04-16 15:00:00,-57.5278,122.7222,942.155,2011-04-27 15:00:00,-60.375,103.0972
2011-04-19 15:00:00,-57.0278,252.1667,958.798,2011-04-22 15:00:00,-65.5,252.3684
2011-04-20 22:00:00,-55.0,358.375,948.689,2011-04-23 22:00:00,-62.7083,25.9583
2011-04-22 02:00:00,-59.9318,152.5909,961.852,2011-04-24 02:00:00,-60.4545,173.0795
2011-04-22 21:00:00,-55.5,297.6667,957.632,2011-04-24 21:00:00,-62.45,287.85
2011-04-24 08:00:00,-66.9219,201.2969,953.625,2011-04-26 08:00:00,-65.9762,211.9762
2011-04-25 07:00:00,-57.6324,312.3235,948.135,2011-04-27 07:00:00,-69.2679,335.7857
2011-04-27 22:00:00,-60.0,195.0,958.145,2011-04-30 22:00:00,-58.5,227.4375
2011-04-28 08:00:00,-66.1719,289.5,945.919,2011-05-03 08:00:00,-64.5714,318.2143
2011-04-28 11:00:00,-58.4615,113.5192,952.275,2011-05-03 11:00:00,-59.2206,109.0
2011-05-01 10:00:00,-62.1607,234.7679,933.958,2011-05-04 10:00:00,-63.7188,285.6875
2011-05-03 20:00:00,-60.9375,68.5,942.343,2011-05-09 20:00:00,-58.8125,90.3125
2011-05-04 18:00:00,-60.0417,325.8333,946.671,2011-05-20 18:00:00,-58.85,47.45
2011-05-05 06:00:00,-67.8056,169.4583,961.785,2011-05-09 06:00:00,-77.1538,179.75
2011-05-07 22:00:00,-71.375,227.125,929.647,2011-05-17 22:00:00,-63.3409,36.2273
2011-05-10 07:00:00,-61.3971,109.2647,938.681,2011-05-30 07:00:00,-62.5682,179.75
2011-05-17 15:00:00,-69.1389,281.8056,947.684,2011-05-19 15:00:00,-71.1167,330.2333
2011-05-20 19:00:00,-72.8,338.1,939.669,2011-05-25 19:00:00,-69.2,25.5167
2011-05-24 03:00:00,-67.8929,181.6667,942.473,2011-05-26 03:00:00,-72.0,210.8333
2011-05-27 05:00:00,-67.6184,247.5132,944.407,2011-05-29 05:00:00,-66.0,262.25
2011-05-27 15:00:00,-63.3611,180.0,939.519,2011-06-01 15:00:00,-66.6711,231.5526
2011-05-30 16:00:00,-63.6875,39.4688,937.145,2011-06-04 16:00:00,-58.5119,49.7381
2011-06-04 13:00:00,-58.7955,339.0,938.347,2011-06-16 13:00:00,-57.5,58.6964
2011-06-05 08:00:00,-56.2969,78.4844,950.69,2011-06-10 08:00:00,-63.6429,105.7857
2011-06-07 10:00:00,-75.9821,184.7321,958.555,2011-06-10 10:00:00,-70.5978,194.9783
2011-06-14 06:00:00,-55.3889,110.3611,958.1,2011-06-16 06:00:00,-56.1875,124.8438
2011-06-16 10:00:00,-55.0,344.7321,966.914,2011-06-18 10:00:00,-55.0,356.2333
2011-06-18 05:00:00,-59.8947,137.4868,950.824,2011-06-21 05:00:00,-67.5,149.8125
2011-06-20 04:00:00,-55.2625,82.0,950.329,2011-06-22 04:00:00,-55.0,93.3077
2011-06-21 23:00:00,-63.5,313.75,952.489,2011-06-24 23:00:00,-69.0568,277.0227
2011-06-24 09:00:00,-57.9167,98.65,958.589,2011-06-26 09:00:00,-55.7059,96.7794
2011-06-25 20:00:00,-61.5,263.8125,958.621,2011-06-26 20:00:00,-65.3056,15.7361
2011-06-26 03:00:00,-60.119,148.8571,943.34,2011-06-29 03:00:00,-63.7969,133.0
2011-06-28 20:00:00,-63.5625,201.375,953.426,2011-07-01 20:00:00,-66.2969,229.7969
2011-06-29 22:00:00,-60.0,42.125,941.943,2011-07-09 22:00:00,-62.1364,86.4545
2011-07-01 17:00:00,-68.9286,165.7857,941.216,2011-07-15 17:00:00,-65.45,177.85
2011-07-03 02:00:00,-63.1364,206.0909,935.259,2011-07-11 02:00:00,-57.0,258.7917
2011-07-06 05:00:00,-57.9211,335.8816,963.116,2011-07-08 05:00:00,-64.4375,19.6562
2011-07-06 12:00:00,-56.9375,180.0,947.631,2011-07-12 12:00:00,-73.1538,200.3462
2011-07-08 23:00:00,-63.5,343.25,952.753,2011-07-10 23:00:00,-56.1316,346.6711
2011-07-12 14:00:00,-55.275,101.5,948.887,2011-07-22 14:00:00,-60.3214,33.7738
2011-07-12 15:00:00,-57.0833,183.1944,961.943,2011-07-17 15:00:00,-65.0833,182.2083
2011-07-20 04:00:00,-70.075,185.675,951.727,2011-07-25 04:00:00,-66.9853,209.8676
2011-07-24 21:00:00,-62.1667,152.1667,957.088,2011-07-27 21:00:00,-73.25,179.75
2011-07-26 18:00:00,-55.0,68.5833,955.432,2011-07-28 18:00:00,-58.9,66.675
2011-07-27 06:00:00,-60.6806,343.5694,947.061,2011-08-03 06:00:00,-58.5577,82.5962
2011-07-30 07:00:00,-60.5735,184.9853,951.0,2011-08-13 07:00:00,-61.4286,195.125
2011-08-04 02:00:00,-58.1364,342.8409,945.049,2011-08-10 02:00:00,-66.65,18.0
2011-08-06 10:00:00,-55.0714,63.7143,955.842,2011-08-10 10:00:00,-62.6429,87.7679
2011-08-06 23:00:00,-62.0,173.25,959.02,2011-08-08 23:00:00,-62.875,179.75
2011-08-11 00:00:00,-64.7083,224.1458,935.914,2011-08-17 00:00:00,-66.3021,6.9375
2011-08-11 14:00:00,-55.325,100.1,946.449,2011-08-20 14:00:00,-60.8056,107.6806
2011-08-17 09:00:00,-58.75,234.3167,933.692,2011-08-31 09:00:00,-64.4531,269.9688
2011-08-20 22:00:00,-62.375,111.0,936.619,2011-08-22 22:00:00,-63.6316,158.9868
2011-08-22 00:00:00,-64.1458,57.1667,944.062,2011-08-26 00:00:00,-61.75,118.5
2011-08-22 10:00:00,-64.875,5.9107,949.426,2011-08-29 10:00:00,-56.85,57.7
2011-08-26 17:00:00,-61.5,134.8571,953.104,2011-08-28 17:00:00,-62.2375,153.9
2011-08-30 10:00:00,-56.7679,23.75,944.334,2011-09-01 10:00:00,-61.5625,45.8438
2011-09-01 07:00:00,-65.6833,190.6167,943.582,2011-09-19 07:00:00,-60.2125,242.9125
2011-09-02 10:00:00,-63.4464,118.2321,950.581,2011-09-04 10:00:00,-56.6818,117.6591
2011-09-03 01:00:00,-55.3587,46.663,927.255,2011-09-06 01:00:00,-60.7955,62.4091
2011-09-05 22:00:00,-69.25,12.75,960.209,2011-09-08 22:00:00,-63.0556,340.1667
2011-09-06 14:00:00,-58.825,65.65,934.603,2011-09-20 14:00:00,-59.125,145.8125
2011-09-10 01:00:00,-57.0652,18.9457,955.13,2011-09-12 01:00:00,-59.8333,14.1548
2011-09-22 07:00:00,-58.6471,141.8971,960.959,2011-09-24 07:00:00,-69.9444,173.8889
2011-09-25 05:00:00,-64.0263,144.8816,945.591,2011-10-03 05:00:00,-66.4286,179.75
2011-09-26 13:00:00,-68.3409,203.0227,942.397,2011-10-12 13:00:00,-65.0833,248.7083
2011-09-26 18:00:00,-55.0,32.125,957.528,2011-09-28 18:00:00,-58.6071,83.8929
2011-09-30 11:00:00,-56.0385,330.75,934.316,2011-10-04 11:00:00,-67.0875,340.8875
2011-10-01 09:00:00,-58.3,97.1,946.101,2011-10-03 09:00:00,-57.6125,112.3875
2011-10-04 03:00:00,-74.7619,160.0833,950.412,2011-10-16 03:00:00,-64.4348,128.2935
2011-10-05 12:00:00,-55.0,356.7292,940.161,2011-10-08 12:00:00,-58.5,35.125
2011-10-14 07:00:00,-69.7059,225.5588,926.222,2011-10-22 07:00:00,-66.4318,267.3636
2011-10-14 09:00:00,-66.8833,27.85,952.93,2011-10-18 09:00:00,-62.2115,60.9808
2011-10-17 14:00:00,-63.5,111.0,950.188,2011-10-26 14:00:00,-63.2917,156.6042
2011-10-24 21:00:00,-70.75,336.75,940.934,2011-11-09 21:00:00,-58.5147,65.9265
2011-10-28 14:00:00,-58.725,118.725,954.546,2011-11-01 14:00:00,-66.4559,162.5294
2011-10-29 05:00:00,-67.5921,186.7105,946.972,2011-10-30 05:00:00,-68.3125,218.375
2011-11-02 15:00:00,-56.4444,177.2222,961.239,2011-11-06 15:00:00,-56.1071,150.1786
2011-11-04 17:00:00,-55.1429,180.0,954.803,2011-11-06 17:00:00,-68.75,204.1875
2011-11-06 20:00:00,-67.8125,299.875,956.073,2011-11-08 20:00:00,-73.2738,313.0476
2011-11-08 21:00:00,-58.25,140.0,957.365,2011-11-10 21:00:00,-67.8846,179.75
2011-11-10 14:00:00,-69.15,274.7,949.508,2011-11-14 14:00:00,-60.6932,267.3977
2011-11-11 11:00:00,-58.4231,81.0577,959.862,2011-11-17 11:00:00,-57.875,121.0625
2011-11-14 02:00:00,-57.8295,36.0568,963.307,2011-11-20 02:00:00,-60.3194,74.9306
2011-11-15 10:00:00,-60.3036,211.6071,950.977,2011-11-18 10:00:00,-66.9773,218.7045
2011-11-18 05:00:00,-56.1711,133.0,967.35,2011-11-21 05:00:00,-63.1786,157.2143
2011-11-18 21:00:00,-60.75,295.0,952.428,2011-11-19 21:00:00,-62.8125,181.15
2011-11-20 18:00:00,-71.625,233.8333,954.981,2011-11-24 18:00:00,-62.2115,275.9038
2011-11-21 00:00:00,-65.2188,20.5312,946.216,2011-11-23 00:00:00,-63.0909,227.3864
2011-11-23 00:00:00,-64.9688,193.3854,948.67,2011-11-27 00:00:00,-67.55,211.0667
2011-11-23 08:00:00,-59.2885,157.6346,961.61,2011-12-03 08:00:00,-73.5588,179.75
2011-11-23 08:00:00,-66.0781,61.75,966.743,2011-11-26 08:00:00,-63.5,42.625
2011-11-27 17:00:00,-69.6786,223.6786,946.012,2011-12-04 17:00:00,-68.75,263.25
2011-11-27 23:00:00,-56.25,0.25,940.056,2011-12-01 23:00:00,-58.8594,35.4062
2011-11-28 22:00:00,-59.125,320.125,966.708,2011-11-30 22:00:00,-61.0,352.1875
2011-12-03 19:00:00,-62.45,5.45,957.386,2011-12-07 19:00:00,-64.0,119.875
2011-12-05 05:00:00,-66.3026,149.4342,961.593,2011-12-07 05:00:00,-75.8421,177.7237
2011-12-08 13:00:00,-66.8864,339.8864,952.994,2011-12-10 13:00:00,-69.5,353.5
2011-12-08 15:00:00,-62.0556,127.8056,945.787,2011-12-12 15:00:00,-69.8571,170.7143
2011-12-09 11:00:00,-61.3269,225.8462,951.011,2011-12-16 11:00:00,-63.8889,260.7361
2011-12-13 07:00:00,-65.3971,347.3529,951.098,2011-12-16 07:00:00,-65.6324,355.9118
2011-12-16 02:00:00,-60.2632,124.3026,951.963,2011-12-27 02:00:00,-66.1875,118.2812
2011-12-16 17:00:00,-63.8214,303.4286,952.12,2011-12-19 17:00:00,-58.3167,12.1667
