start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
2013-01-01 00:00:00,-56.5938,82.75,959.159,2013-01-03 00:00:00,-55.0,109.9375
2013-01-02 06:00:00,-61.875,241.2639,951.845,2013-01-14 06:00:00,-62.5,348.75
2013-01-03 02:00:00,-55.2727,342.7841,952.614,2013-01-07 02:00:00,-63.25,53.5
2013-01-03 03:00:00,-59.381,180.0,961.904,2013-01-07 03:00:00,-64.5,220.7917
2013-01-07 17:00:00,-56.3929,186.5357,962.724,2013-01-09 17:00:00,-62.6,188.7
2013-01-08 14:00:00,-56.75,164.35,962.794,2013-01-10 14:00:00,-60.5595,171.9762
2013-01-10 04:00:00,-64.475,185.225,964.662,2013-01-14 04:00:00,-59.2917,243.1875
2013-01-11 11:00:00,-56.4038,77.0962,947.688,2013-01-14 11:00:00,-61.9375,129.2812
2013-01-15 16:00:00,-61.4688,334.6562,953.825,2013-01-25 16:00:00,-67.7812,149.1562
2013-01-17 14:00:00,-55.0,144.275,939.578,2013-01-21 14:00:00,-61.7344,173.8281
2013-01-25 03:00:00,-58.0714,310.2738,964.97,2013-01-27 03:00:00,-55.375,339.1667
2013-01-26 02:00:00,-57.375,70.2386,945.602,2013-01-28 02:00:00,-60.8333,96.3333
2013-01-26 09:00:00,-66.8,255.6667,953.938,2013-01-31 09:00:00,-59.25,296.8438
2013-01-27 14:00:00,-57.825,349.05,948.84,2013-01-29 14:00:00,-61.3125,14.875
2013-01-30 05:00:00,-69.1316,207.5395,957.619,2013-02-03 05:00:00,-57.275,237.7625
2013-01-31 10:00:00,-64.0357,121.8393,955.136,2013-02-05 10:00:00,-59.4737,93.5789
2013-02-01 08:00:00,-59.6094,16.2344,952.505,2013-02-08 08:00:00,-61.9038,69.1923
2013-02-06 19:00:00,-65.8,233.15,953.907,2013-02-14 19:00:00,-61.2292,287.1875
2013-02-06 20:00:00,-64.75,341.75,946.324,2013-02-10 20:00:00,-62.25,20.2917
2013-02-09 03:00:00,-63.0714,113.7738,955.546,2013-02-13 03:00:00,-67.0278,177.9583
2013-02-09 10:00:00,-66.6786,205.0714,963.526,2013-02-12 10:00:00,-70.625,180.0
2013-02-11 04:00:00,-60.15,58.775,957.41,2013-02-14 04:00:00,-60.9773,336.3409
2013-02-12 22:00:00,-60.375,88.625,956.215,2013-02-15 22:00:00,-60.0,106.05
2013-02-13 12:00:00,-63.0,189.3125,952.994,2013-02-16 12:00:00,-66.9167,181.5
2013-02-14 16:00:00,-55.2188,34.625,935.973,2013-02-19 16:00:00,-60.1667,95.1458
2013-02-15 16:00:00,-63.9375,293.625,951.314,2013-02-23 16:00:00,-64.4844,113.5938
2013-02-16 00:00:00,-67.8958,177.9271,960.907,2013-02-23 00:00:00,-72.8542,179.75
2013-02-17 04:00:00,-67.1125,200.1125,940.905,2013-03-06 04:00:00,-62.125,43.875
2013-02-21 12:00:00,-59.3125,349.6667,960.78,2013-02-24 12:00:00,-61.9125,30.0875
2013-02-25 13:00:00,-70.9318,304.6818,960.916,2013-02-26 13:00:00,-64.5909,192.3409
2013-02-25 18:00:00,-55.75,63.875,942.797,2013-02-28 18:00:00,-65.25,120.0
2013-02-27 15:00:00,-60.6944,28.7778,959.021,2013-03-04 15:00:00,-64.6591,23.1136
2013-03-01 11:00:00,-57.0,85.9444,957.552,2013-03-05 11:00:00,-63.4062,118.0312
2013-03-02 00:00:00,-62.0833,170.0104,961.68,2013-03-05 00:00:00,-60.1739,175.087
2013-03-02 14:00:00,-62.0,180.0,944.062,2013-03-06 14:00:00,-63.0625,195.275
2013-03-06 12:00:00,-64.375,131.5,960.793,2013-03-09 12:00:00,-77.1875,177.75
2013-03-07 05:00:00,-69.7763,225.4342,953.54,2013-03-10 05:00:00,-66.125,225.4531
2013-03-08 06:00:00,-58.0,90.2222,961.663,2013-03-10 06:00:00,-63.7794,112.8235
2013-03-10 19:00:00,-63.05,86.75,937.593,2013-03-12 19:00:00,-61.2396,105.8438
2013-03-12 10:00:00,-63.3929,33.0357,963.037,2013-03-15 10:00:00,-63.5357,86.1786
2013-03-12 13:00:00,-66.1818,214.2045,942.064,2013-03-22 13:00:00,-62.0556,293.5278
2013-03-15 01:00:00,-62.1848,14.9565,946.0,2013-03-18 01:00:00,-66.6458,16.625
2013-03-16 08:00:00,-77.9062,179.75,948.256,2013-03-27 08:00:00,-69.5962,179.6154
2013-03-18 14:00:00,-60.35,50.3,954.952,2013-03-21 14:00:00,-61.4167,62.6111
2013-03-22 18:00:00,-64.2083,32.5,938.207,2013-03-24 18:00:00,-63.9875,45.9625
2013-03-23 14:00:00,-65.8,250.925,938.204,2013-03-31 14:00:00,-71.4318,265.0909
2013-03-24 20:00:00,-63.6875,342.5625,948.493,2013-03-31 20:00:00,-57.2778,13.4444
2013-03-28 08:00:00,-62.5469,130.4062,946.663,2013-04-03 08:00:00,-84.7778,175.4444
2013-04-01 14:00:00,-60.325,68.625,958.094,2013-04-03 14:00:00,-60.85,95.5875
2013-04-04 06:00:00,-69.8,224.2,936.226,2013-04-09 06:00:00,-69.1042,281.0729
2013-04-05 11:00:00,-60.5962,2.6154,953.949,2013-04-12 11:00:00,-58.1053,38.5132
2013-04-06 00:00:00,-55.3646,85.0729,965.512,2013-04-08 00:00:00,-55.7,110.175
2013-04-09 11:00:00,-61.8846,139.6346,957.843,2013-04-15 11:00:00,-60.7833,31.9833
2013-04-12 03:00:00,-69.7738,229.6786,942.39,2013-04-29 03:00:00,-65.625,8.5469
2013-04-12 22:00:00,-64.75,167.75,953.03,2013-04-15 22:00:00,-61.625,137.9375
2013-04-16 03:00:00,-56.1429,48.8452,937.563,2013-04-30 03:00:00,-74.0,178.75
2013-04-16 13:00:00,-57.4773,78.9545,957.674,2013-04-18 13:00:00,-61.925,99.875
2013-04-18 21:00:00,-66.4167,185.5833,946.398,2013-05-05 21:00:00,-62.125,293.5
2013-04-26 20:00:00,-59.125,180.0,949.243,2013-04-29 20:00:00,-67.2955,180.9545
2013-04-28 20:00:00,-64.75,124.5625,950.24,2013-04-30 20:00:00,-62.525,118.975
2013-04-30 00:00:00,-67.8854,198.4062,966.464,2013-05-03 00:00:00,-65.6562,218.6562
2013-04-30 11:00:00,-62.5577,40.5,963.014,2013-05-02 11:00:00,-61.9808,61.1538
2013-05-02 00:00:00,-61.3854,139.2812,943.695,2013-05-05 00:00:00,-65.375,179.75
2013-05-02 15:00:00,-58.6667,80.5833,953.911,2013-05-05 15:00:00,-62.0714,120.5714
2013-05-03 04:00:00,-67.1,63.875,943.621,2013-05-08 04:00:00,-61.0682,42.8295
2013-05-04 02:00:00,-64.9659,180.0341,951.653,2013-05-07 02:00:00,-66.2045,249.1136
2013-05-06 20:00:00,-57.6875,75.5625,944.661,2013-05-10 20:00:00,-64.5109,124.837
2013-05-08 19:00:00,-61.55,219.05,940.789,2013-05-09 19:00:00,-63.6389,227.7083
2013-05-10 09:00:00,-61.1667,285.1875,960.764,2013-05-13 09:00:00,-58.0333,310.4167
2013-05-11 03:00:00,-55.631,210.6786,936.326,2013-05-17 03:00:00,-70.75,210.5
2013-05-11 23:00:00,-57.75,8.5,957.094,2013-05-12 23:00:00,-65.6071,9.8095
2013-05-12 08:00:00,-65.2188,93.3438,941.633,2013-05-22 08:00:00,-59.775,94.525
2013-05-18 07:00:00,-61.2941,258.2059,931.908,2013-05-22 07:00:00,-66.2292,297.7083
2013-05-19 14:00:00,-61.3125,182.6875,951.995,2013-05-21 14:00:00,-65.45,205.4125
2013-05-19 16:00:00,-56.4375,84.9062,942.029,2013-05-20 16:00:00,-57.5938,97.9219
2013-05-21 22:00:00,-67.5,218.375,941.079,2013-05-31 22:00:00,-63.2812,240.3594
2013-05-22 09:00:00,-59.6167,103.9333,955.897,2013-05-24 09:00:00,-62.4464,121.9821
2013-05-23 06:00:00,-73.6944,179.75,959.955,2013-05-27 06:00:00,-59.0,179.75
2013-05-24 00:00:00,-76.6905,341.9286,961.39,2013-05-29 00:00:00,-77.6667,329.9792
2013-05-25 23:00:00,-67.75,21.75,944.857,2013-06-02 23:00:00,-59.375,175.6771
2013-06-02 05:00:00,-59.6711,99.5526,942.966,2013-06-03 05:00:00,-57.45,112.9
2013-06-03 05:00:00,-63.7632,222.3684,952.063,2013-06-09 05:00:00,-66.4583,273.2917
2013-06-04 06:00:00,-58.3333,119.7917,934.994,2013-06-11 06:00:00,-64.5357,179.4107
2013-06-07 07:00:00,-55.0,68.2941,949.251,2013-06-15 07:00:00,-63.75,119.0625
2013-06-10 21:00:00,-57.8333,311.1667,951.482,2013-06-13 21:00:00,-63.7826,332.4457
2013-06-11 12:00:00,-67.1042,198.6667,944.238,2013-06-17 12:00:00,-65.325,286.7375
2013-06-16 03:00:00,-55.6429,49.631,944.125,2013-06-29 03:00:00,-56.85,114.0
2013-06-16 05:00:00,-64.5132,195.5263,951.477,2013-06-18 05:00:00,-63.2857,228.3214
2013-06-18 09:00:00,-66.25,251.7167,944.839,2013-06-21 09:00:00,-69.5625,230.8438
2013-06-20 19:00:00,-58.15,295.3,935.971,2013-06-22 19:00:00,-70.6667,310.4722
2013-06-27 08:00:00,-65.8594,112.8281,960.337,2013-07-04 08:00:00,-62.1111,42.1389
2013-06-29 19:00:00,-57.6,126.1,958.233,2013-07-02 19:00:00,-58.6875,178.7917
2013-06-30 03:00:00,-63.7381,195.2976,949.162,2013-07-03 03:00:00,-62.75,263.4167
