nan,nan,nan
nan,nan,nan
nan,nan,nan
3.729093656249999889e+00,4.387415468750000436e+00,6.235233781249999829e+00
5.449852968750000137e+00,7.561949812499999979e+00,7.489927937500000077e+00
5.205810062500000335e+00,7.361559437500000413e+00,7.333543312499999800e+00
2.726848968750000157e+00,6.326535843750000332e+00,7.859175593749999855e+00
3.251884562499999909e+00,3.269254343750000125e+00,5.507661187500000111e+00
-1.100680843749999971e+00,-4.583518437499999876e-01,-5.350834374999999810e-01
-1.374348218750000017e+00,-1.909957625000000103e+00,-2.987661093749999885e+00
-2.994120249999999928e+00,-5.382289187499999628e+00,-8.490864218749999637e+00
-2.745292906249999998e+00,-5.170028093750000053e+00,-7.040890687500000134e+00
