nan,nan,nan
nan,nan,nan
nan,nan,nan
5.157587531249999913e+00,7.882426937500000008e+00,8.542655968749999218e+00
8.424574656249999904e+00,1.233854846875000000e+01,1.365585643750000067e+01
7.801923874999999953e+00,1.152886018749999941e+01,1.215718696875000049e+01
2.551013843749999843e+00,4.809134375000000183e+00,6.142980031249999584e+00
9.056601874999999913e-01,1.374676062500000073e+00,1.025379687500000081e+00
-9.919941875000000131e-01,-4.364734375000000055e-01,2.248387500000000039e-01
-2.621696218749999918e+00,-2.613444531249999869e+00,-3.297773906250000220e+00
-6.673618124999999957e+00,-8.134819031250000165e+00,-1.147498559375000049e+01
-3.002110281249999790e+00,-4.589495937499999734e+00,-6.849005749999999892e+00
