-1.389356340809026757e-01,-3.599700028781080419e-01,-3.492187502610031302e-01
-2.361025093055795776e-01,-2.046868801708333074e-01,-3.228493785150349238e-01
-1.623287593442946652e-01,-9.315628275740891334e-03,6.460531083027599708e-01
-2.238756259089568768e-01,-2.315824978721793825e-01,-1.120737426211126098e-01
-6.177406192012131481e-01,-7.384406150502618171e-01,-8.657037322130054502e-01
-9.211331249184441239e-01,-8.860625013872049094e-02,2.278043890171684294e-01
-3.481743739738594745e-01,-7.900024758877698394e-01,-1.131174962761579028e+00
-1.235771870488766577e+00,-8.039931234566028984e-01,-1.872146219658083366e+00
1.372369943782338009e+00,2.197985558150918006e+00,2.112626862559933372e+00
9.268062100348761767e-01,1.721843705688021142e+00,2.160539346204139122e+00
1.231561198628274623e+00,2.632285567529732528e+00,3.783770557277370106e+00
1.047535585792036761e+00,1.556222454199683858e+00,1.408451836095773624e+00
