start,start_lat,start_lon,minimum,finish,finish_lat,finish_lon
2016-01-01 00:00:00,77.6354,155.8021,967.917,2016-01-13 00:00:00,60.0,180.0
2016-01-01 00:00:00,64.625,316.2083,956.66,2016-01-15 00:00:00,61.4583,40.0
2016-01-01 01:00:00,63.7174,290.0109,977.985,2016-01-08 01:00:00,60.0714,309.75
2016-01-01 02:00:00,80.0568,216.6705,969.379,2016-01-14 02:00:00,60.7812,196.875
2016-01-01 03:00:00,80.2143,196.1548,970.812,2016-01-04 03:00:00,61.3333,190.2917
2016-01-11 12:00:00,60.1458,285.4583,980.208,2016-01-13 12:00:00,60.0556,261.1667
2016-01-15 17:00:00,60.0,199.25,972.747,2016-01-31 17:00:00,61.6591,311.375
2016-01-16 09:00:00,60.0,312.7833,985.521,2016-01-19 09:00:00,60.0,311.0156
2016-01-19 19:00:00,72.2,262.3,971.306,2016-01-30 19:00:00,61.4405,248.4286
2016-01-19 20:00:00,60.0,199.5,985.742,2016-01-23 20:00:00,60.8696,202.3043
2016-01-20 21:00:00,65.0833,326.5833,952.512,2016-01-31 21:00:00,67.3636,31.7273
2016-01-22 10:00:00,60.0,180.0,980.655,2016-01-31 10:00:00,60.0,179.9048
2016-01-25 07:00:00,60.0,198.6618,969.273,2016-01-31 07:00:00,60.0,182.7273
2016-02-03 03:00:00,60.0,199.7738,973.727,2016-02-09 03:00:00,60.0,196.3333
2016-02-06 09:00:00,63.0167,310.8333,987.37,2016-02-14 09:00:00,60.05,297.225
2016-02-10 12:00:00,60.0,205.5417,989.13,2016-02-14 12:00:00,60.8,248.275
2016-02-13 03:00:00,60.0,176.8235,965.641,2016-02-20 03:00:00,60.0,169.5882
2016-02-14 10:00:00,68.2143,120.625,962.707,2016-03-01 10:00:00,68.5,78.125
2016-02-14 14:00:00,60.0,205.725,972.288,2016-02-19 14:00:00,60.0,180.25
2016-02-16 02:00:00,73.4318,296.4318,984.316,2016-02-22 02:00:00,63.5238,199.8452
2016-02-23 23:00:00,60.0,205.5,983.195,2016-02-29 23:00:00,67.75,305.3438
2016-02-25 20:00:00,60.0,180.0,987.588,2016-02-29 20:00:00,60.0,180.0
2016-02-26 12:00:00,60.0,303.7292,967.155,2016-03-16 12:00:00,90.0,307.4423
2016-02-28 08:00:00,60.0,199.0,976.396,2016-03-01 08:00:00,60.0,190.0625
2016-03-03 10:00:00,60.3571,216.6429,984.51,2016-03-06 10:00:00,60.0,202.1
2016-03-03 23:00:00,60.0,301.5,976.195,2016-03-15 23:00:00,89.8462,226.2308
2016-03-05 10:00:00,76.9286,92.4643,960.602,2016-03-16 10:00:00,90.0,354.5769
2016-03-09 18:00:00,60.0,180.0,990.176,2016-03-15 18:00:00,89.3409,180.0
2016-03-10 05:00:00,60.0,188.8289,981.159,2016-03-16 05:00:00,89.4038,180.25
2016-03-15 14:00:00,70.75,63.4,967.62,2016-03-21 14:00:00,61.7143,73.3929
2016-03-17 04:00:00,60.0875,306.8125,988.5,2016-03-19 04:00:00,70.875,306.9375
2016-03-22 10:00:00,61.75,332.5,964.017,2016-04-08 10:00:00,60.5,340.5
2016-03-22 16:00:00,60.0,304.5,973.024,2016-03-25 16:00:00,66.25,308.25
2016-03-30 06:00:00,60.1389,315.2361,972.003,2016-04-01 06:00:00,76.0192,289.4423
2016-03-31 21:00:00,82.0833,78.8333,990.612,2016-04-02 21:00:00,82.7159,86.5682
2016-04-01 00:00:00,60.1458,221.3229,989.552,2016-04-04 00:00:00,65.75,290.25
2016-04-03 19:00:00,60.0,143.45,988.907,2016-04-05 19:00:00,60.35,136.5667
2016-04-05 03:00:00,60.0,308.8571,972.121,2016-04-08 03:00:00,60.8125,321.9688
2016-04-07 20:00:00,60.0,215.75,985.079,2016-04-11 20:00:00,60.0,185.1
2016-04-09 04:00:00,68.125,56.575,992.131,2016-04-15 04:00:00,69.2024,17.1429
2016-04-09 23:00:00,60.0,180.0,993.806,2016-04-11 23:00:00,61.2396,179.9062
2016-04-16 06:00:00,65.8889,227.1528,981.531,2016-04-20 06:00:00,80.0536,38.5714
2016-04-17 01:00:00,60.0,173.337,994.38,2016-04-20 01:00:00,60.0,179.7812
2016-04-17 17:00:00,60.5,306.0714,977.822,2016-04-21 17:00:00,68.0588,283.5147
2016-04-21 02:00:00,65.7262,50.0476,986.671,2016-04-25 02:00:00,61.3214,21.6607
2016-04-25 10:00:00,60.0,199.1071,996.509,2016-04-29 10:00:00,60.8929,201.5714
2016-04-28 23:00:00,65.0,115.75,994.042,2016-04-30 23:00:00,65.2188,118.9375
2016-04-29 08:00:00,63.9531,69.5,975.322,2016-05-06 08:00:00,68.1,350.5625
2016-05-05 12:00:00,61.0625,274.9583,991.473,2016-05-08 12:00:00,60.1354,245.5417
2016-05-05 14:00:00,60.0,160.95,988.749,2016-05-07 14:00:00,60.0,174.2159
2016-05-08 02:00:00,63.4306,119.4444,989.276,2016-05-11 02:00:00,63.375,142.0
2016-05-08 18:00:00,60.0,180.8,991.95,2016-05-10 18:00:00,60.0,180.25
2016-05-10 14:00:00,71.45,340.45,991.66,2016-05-13 14:00:00,69.125,12.6562
2016-05-12 17:00:00,60.0,133.5357,982.873,2016-05-16 17:00:00,72.7976,114.4524
2016-05-15 01:00:00,70.6196,15.1957,985.059,2016-05-25 01:00:00,66.0714,299.3571
2016-05-19 14:00:00,65.175,255.7,992.509,2016-05-22 14:00:00,67.9375,0.0625
2016-05-22 12:00:00,66.2917,148.0417,990.964,2016-05-24 12:00:00,64.1471,131.8971
2016-05-25 08:00:00,73.625,301.2188,991.229,2016-05-27 08:00:00,78.2717,337.6848
2016-05-26 00:00:00,60.0,129.3646,987.136,2016-06-03 00:00:00,79.0,71.2
2016-06-03 09:00:00,76.1667,61.2167,990.162,2016-06-05 09:00:00,65.0875,54.6375
2016-06-04 21:00:00,84.3333,229.0,993.711,2016-06-07 21:00:00,85.4079,229.3289
2016-06-05 18:00:00,88.0833,183.9583,994.026,2016-06-08 18:00:00,84.6562,187.5625
2016-06-06 05:00:00,84.1711,75.7763,981.5,2016-06-09 05:00:00,77.9318,106.5909
2016-06-10 08:00:00,82.0312,160.1406,982.115,2016-06-13 08:00:00,77.6176,180.0
2016-06-10 17:00:00,78.8929,180.25,986.885,2016-06-12 17:00:00,74.0208,189.8542
2016-06-11 04:00:00,76.5125,212.6375,994.162,2016-06-14 04:00:00,81.1538,202.7308
2016-06-12 01:00:00,60.0217,35.7283,993.814,2016-06-16 01:00:00,62.9615,82.7692
2016-06-15 13:00:00,60.0,246.75,987.425,2016-06-22 13:00:00,82.4286,240.6667
2016-06-17 12:00:00,64.3958,196.4167,983.92,2016-06-23 12:00:00,69.6667,283.5
2016-06-17 21:00:00,64.25,180.0,979.297,2016-06-23 21:00:00,78.15,166.675
2016-06-18 00:00:00,65.75,248.7188,976.51,2016-06-23 00:00:00,75.7917,180.3194
2016-06-19 08:00:00,67.3438,268.1094,980.759,2016-07-05 08:00:00,90.0,309.5
2016-06-23 15:00:00,68.4167,57.6944,993.553,2016-06-25 15:00:00,70.9107,59.9464
2016-06-26 22:00:00,60.0,73.625,993.058,2016-06-28 22:00:00,60.0,66.15
2016-06-27 14:00:00,80.275,210.4,992.095,2016-06-30 14:00:00,80.9792,265.4583
2016-06-28 06:00:00,73.125,189.2639,992.881,2016-06-30 06:00:00,81.2647,242.4412
2016-06-29 12:00:00,85.9091,175.5682,984.844,2016-07-04 12:00:00,87.875,180.0
2016-07-01 23:00:00,88.0,252.5,993.075,2016-07-06 23:00:00,75.631,180.25
2016-07-01 23:00:00,81.5,203.0,986.572,2016-07-05 23:00:00,83.6667,180.25
2016-07-04 10:00:00,86.1607,196.4464,987.961,2016-07-29 10:00:00,80.2708,178.9688
2016-07-04 17:00:00,84.0357,91.2857,978.739,2016-07-12 17:00:00,76.6406,174.1875
2016-07-14 03:00:00,60.0,306.1786,987.866,2016-07-16 03:00:00,63.0167,351.0
2016-07-14 12:00:00,67.0,275.3333,985.116,2016-07-20 12:00:00,77.3816,254.25
2016-07-15 14:00:00,81.5,191.3,987.373,2016-07-17 14:00:00,80.5769,193.4231
2016-07-15 15:00:00,81.5,180.0,989.439,2016-07-17 15:00:00,80.7361,180.0
2016-07-16 00:00:00,81.3958,205.9062,985.899,2016-07-19 00:00:00,76.0,225.7283
2016-07-19 23:00:00,82.0,306.75,990.9,2016-07-24 23:00:00,69.5,262.3125
2016-07-26 18:00:00,74.6667,78.75,994.689,2016-07-28 18:00:00,72.15,107.15
2016-07-28 01:00:00,79.4783,198.4674,979.473,2016-08-18 01:00:00,87.0,334.4167
2016-07-30 09:00:00,75.9167,138.2667,985.548,2016-08-01 09:00:00,76.0781,179.6719
2016-07-31 15:00:00,66.2222,110.8056,994.365,2016-08-01 15:00:00,79.25,78.9167
2016-07-31 23:00:00,77.25,180.25,985.197,2016-08-02 23:00:00,69.1848,264.2174
2016-08-02 12:00:00,68.25,131.7917,969.447,2016-08-24 12:00:00,88.3125,180.0
2016-08-04 16:00:00,88.4286,180.25,994.07,2016-08-06 16:00:00,67.9737,194.6974
2016-08-04 18:00:00,90.0,271.7083,994.12,2016-08-06 18:00:00,60.0,279.95
2016-08-06 19:00:00,66.0,194.6,973.423,2016-08-23 19:00:00,88.6944,227.3056
2016-08-08 15:00:00,90.0,305.8889,977.789,2016-08-26 15:00:00,62.6905,280.6786
2016-08-08 17:00:00,86.0,180.25,970.113,2016-08-18 17:00:00,80.6667,180.9167
2016-08-19 17:00:00,79.8214,195.9286,981.891,2016-08-24 17:00:00,88.5139,188.2361
2016-08-20 00:00:00,85.5208,310.0521,988.623,2016-08-24 00:00:00,89.5952,358.6071
2016-08-25 01:00:00,72.0543,151.1196,969.476,2016-08-29 01:00:00,90.0,180.0
